구,동,번지,본번,부번,단지명,평수,보증금,월세,계약기간,층,건축년도,도로명,계약구분,계약년월,계약일
영등포구,문래동3가,Oct.77,77,10,문래역 이안,28,15000,80,2,8,2004,문래로20길 46,-,202105,31
영등포구,문래동3가,Oct.77,77,10,문래역 이안,23,5000,107,2,14,2004,문래로20길 46,-,202105,31
영등포구,문래동3가,Oct.77,77,10,문래역 이안,19,20000,65,2,11,2004,문래로20길 46,신규,202108,5
영등포구,문래동3가,Oct.77,77,10,문래역 이안,29,5000,150,2,4,2004,문래로20길 46,신규,202112,24
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,7,7000,20,2,9,2004,선유서로 15,-,202105,9
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,7,500,50,1,2,2004,선유서로 15,-,202105,27
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,7,500,50,1,4,2004,선유서로 15,-,202105,29
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,7,1000,45,1,9,2004,선유서로 15,-,202105,29
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,7,9000,20,2,10,2004,선유서로 15,-,202105,31
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,7,9000,20,2,12,2004,선유서로 15,신규,202108,17
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,7,3000,42,2,6,2004,선유서로 15,신규,202108,17
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,7,10500,15,2,8,2004,선유서로 15,신규,202108,17
영등포구,문래동5가,4월 23일,23,4,명지 페르마타,8,5000,40,1,13,2004,선유서로 15,신규,202111,29
영등포구,문래동6가,26,26,0,문래동 대우 이안,16,10000,70,2,12,2004,문래로 41,-,202103,17
영등포구,문래동6가,26,26,0,문래동 대우 이안,16,2000,95,2,11,2004,문래로 41,신규,202106,9
영등포구,문래동6가,26,26,0,문래동 대우 이안,16,5000,80,2,6,2004,문래로 41,신규,202106,17
영등포구,문래동6가,26,26,0,문래동 대우 이안,19,2000,100,1,9,2004,문래로 41,갱신,202107,10
영등포구,문래동6가,26,26,0,문래동 대우 이안,19,24000,27,2,15,2004,문래로 41,갱신,202109,11
영등포구,문래동6가,26,26,0,문래동 대우 이안,19,3000,115,2,15,2004,문래로 41,신규,202109,25
영등포구,문래동6가,26,26,0,문래동 대우 이안,16,2000,95,2,7,2004,문래로 41,신규,202111,23
영등포구,문래동6가,1월 1일,1,1,문래동 현대홈시티1,15,1000,89,2,11,2004,선유로11길 5,-,202105,8
영등포구,문래동6가,1월 1일,1,1,문래동 현대홈시티1,21,15000,70,1,5,2004,선유로11길 5,-,202105,26
영등포구,문래동6가,1월 1일,1,1,문래동 현대홈시티1,24,49000,10,2,15,2004,선유로11길 5,-,202109,7
영등포구,문래동6가,2월 2일,2,2,문래동 현대홈시티2,17,3000,100,2,10,2004,선유로13길 5,-,202105,27
영등포구,문래동6가,2월 2일,2,2,문래동 현대홈시티2,17,2000,105,2,13,2004,선유로13길 5,-,202105,27
영등포구,문래동6가,2월 2일,2,2,문래동 현대홈시티2,17,4000,90,2,14,2004,선유로13길 5,신규,202106,24
영등포구,문래동6가,2월 2일,2,2,문래동 현대홈시티2,17,1000,100,2,13,2004,선유로13길 5,갱신,202107,1
영등포구,문래동6가,2월 2일,2,2,문래동 현대홈시티2,17,12220,50,2,3,2004,선유로13길 5,갱신,202107,19
영등포구,문래동6가,8,8,0,문래임광그대가,25,3000,145,2,9,2005,선유로 71,-,202103,13
영등포구,문래동6가,8,8,0,문래임광그대가,26,3000,150,2,13,2005,선유로 71,신규,202106,14
영등포구,문래동6가,8,8,0,문래임광그대가,25,40000,30,2,5,2005,선유로 71,신규,202107,27
영등포구,문래동6가,8,8,0,문래임광그대가,25,37000,30,2,4,2005,선유로 71,신규,202108,12
영등포구,문래동6가,8,8,0,문래임광그대가,26,8000,130,2,4,2005,선유로 71,신규,202110,15
영등포구,문래동6가,8,8,0,문래임광그대가,26,29000,30,0,8,2005,선유로 71,신규,202111,19
영등포구,문래동6가,Jan.34,34,1,문래크라운팰리스,8,3000,85,1,13,2018,문래로 33,-,202102,9
영등포구,문래동6가,Jan.34,34,1,문래크라운팰리스,8,1000,86,1,10,2018,문래로 33,신규,202107,9
영등포구,문래동6가,1월 29일,29,1,문래투웨니퍼스트,8,1000,77,1,5,2018,문래북로 10-3,신규,202106,12
영등포구,문래동6가,1월 29일,29,1,문래투웨니퍼스트,8,1000,90,1,11,2018,문래북로 10-3,신규,202106,28
영등포구,문래동6가,1월 29일,29,1,문래투웨니퍼스트,8,1000,90,1,8,2018,문래북로 10-3,신규,202107,17
영등포구,문래동6가,2월 16일,16,2,문래파라곤 101동,24,30000,20,2,11,2005,선유로11길 12,-,202109,29
영등포구,문래동6가,29,29,0,신일아르디세,25,5000,130,2,14,2005,선유로17길 24,-,202105,8
영등포구,문래동6가,29,29,0,신일아르디세,23,5000,120,0,7,2005,선유로17길 24,신규,202108,11
영등포구,신길동,98-15,98,15,H.Y. 빌딩,4,3000,40,1,8,2014,영등포로 363,신규,202108,11
영등포구,신길동,98-15,98,15,H.Y. 빌딩,5,2000,48,1,6,2014,영등포로 363,신규,202108,12
영등포구,신길동,98-15,98,15,H.Y. 빌딩,4,1000,55,0,7,2014,영등포로 363,신규,202108,31
영등포구,신길동,69-28,69,28,검지스캐슬,5,500,80,1,9,2020,영등포로 396,신규,202110,22
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,2500,50,1,2,2004,영등포로57길 9,-,202102,8
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,1000,60,0,5,2004,영등포로57길 9,-,202105,15
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,9,1000,65,1,6,2004,영등포로57길 9,신규,202106,18
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,1000,60,1,8,2004,영등포로57길 9,신규,202106,25
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,3000,50,1,11,2004,영등포로57길 9,신규,202108,14
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,1000,65,1,10,2004,영등포로57길 9,신규,202108,18
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,1000,65,1,6,2004,영등포로57길 9,신규,202109,2
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,500,70,1,9,2004,영등포로57길 9,-,202109,27
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,1000,65,0,6,2004,영등포로57길 9,신규,202110,4
영등포구,신길동,5월 22일,22,5,대우 디오빌 골든뷰 오피스텔,8,1000,60,1,4,2004,영등포로57길 9,신규,202111,13
영등포구,신길동,Oct.65,65,10,도노펠리체,3,1000,60,1,6,2019,영등포로 394,신규,202107,30
영등포구,신길동,Oct.65,65,10,도노펠리체,3,2000,55,1,7,2019,영등포로 394,-,202108,16
영등포구,신길동,Oct.65,65,10,도노펠리체,3,1000,60,1,7,2019,영등포로 394,신규,202109,7
영등포구,신길동,69-20,69,20,루나플라체,5,13000,15,2,4,2019,영등포로 395,신규,202106,23
영등포구,신길동,69-20,69,20,루나플라체,5,1000,60,1,2,2019,영등포로 395,신규,202107,10
영등포구,신길동,69-20,69,20,루나플라체,5,1000,63,1,2,2019,영등포로 395,신규,202107,18
영등포구,신길동,115-8,115,8,알파와오메가,6,13500,10,2,6,2019,도신로60길 8,갱신,202106,12
영등포구,신길동,Feb.59,59,2,엔-씨티오피스텔,8,1000,50,1,12,2000,영등포로 353,신규,202106,28
영등포구,신길동,Feb.59,59,2,엔-씨티오피스텔,8,1000,50,1,8,2000,영등포로 353,신규,202107,17
영등포구,신길동,65-31,65,31,여의도 M 타워,4,2000,50,1,7,2019,영등포로 388,신규,202107,23
영등포구,신길동,65-31,65,31,여의도 M 타워,5,1000,60,0,6,2019,영등포로 388,신규,202110,13
영등포구,신길동,65-31,65,31,여의도 M 타워,5,2000,65,1,12,2019,영등포로 388,갱신,202111,6
영등포구,신길동,65-31,65,31,여의도 M 타워,5,1000,60,1,10,2019,영등포로 388,신규,202111,9
영등포구,신길동,65-31,65,31,여의도 M 타워,4,1000,55,0,6,2019,영등포로 388,신규,202111,22
영등포구,신길동,65-31,65,31,여의도 M 타워,5,1000,60,1,11,2019,영등포로 388,신규,202111,24
영등포구,신길동,65-31,65,31,여의도 M 타워,5,1000,65,0,8,2019,영등포로 388,신규,202112,1
영등포구,신길동,65-31,65,31,여의도 M 타워,5,1000,60,1,3,2019,영등포로 388,신규,202112,23
영등포구,신길동,235-4,235,4,정원쉐르빌,4,11000,5,2,10,2014,신길로38길 12,-,202105,20
영등포구,신길동,235-4,235,4,정원쉐르빌,5,10500,13,2,6,2014,신길로38길 12,신규,202107,1
영등포구,신길동,160-37,160,37,청수빌딩,15,3000,90,2,8,2021,도신로 218,-,202105,29
영등포구,신길동,160-37,160,37,청수빌딩,12,5000,76,1,8,2021,도신로 218,신규,202106,1
영등포구,신길동,160-37,160,37,청수빌딩,12,3000,85,0,7,2021,도신로 218,신규,202106,3
영등포구,신길동,160-37,160,37,청수빌딩,13,8000,65,1,10,2021,도신로 218,신규,202106,14
영등포구,신길동,160-37,160,37,청수빌딩,13,3000,89,1,9,2021,도신로 218,신규,202107,2
영등포구,신길동,160-37,160,37,청수빌딩,13,3000,110,1,8,2021,도신로 218,신규,202107,13
영등포구,신길동,160-37,160,37,청수빌딩,12,3000,80,1,4,2021,도신로 218,신규,202108,18
영등포구,신길동,254-4,254,4,투란 빌딩,13,1000,90,1,6,2020,신길로 147,신규,202110,6
영등포구,신길동,65-21,65,21,프리가,6,1000,60,1,3,2013,영등포로 390,신규,202112,27
영등포구,양평동1가,9월 17일,9,17,금산플레이버,20,21000,20,2,5,2005,선유로22길 9,신규,202106,1
영등포구,양평동1가,9월 17일,9,17,금산플레이버,14,20000,20,2,7,2005,선유로22길 9,신규,202109,13
영등포구,양평동1가,148-9,148,9,성운타운2,8,20000,7,2,2,2019,영등포로13길 12-2,신규,202107,29
영등포구,양평동2가,43-14,43,14,CO-OP Residence/오목교,5,3500,23,2,10,2004,영등포로3길 23,-,202101,22
영등포구,양평동2가,43-14,43,14,CO-OP Residence/오목교,5,4500,20,2,3,2004,영등포로3길 23,-,202110,4
영등포구,양평동2가,43-14,43,14,CO-OP Residence/오목교,5,500,38,0,2,2004,영등포로3길 23,-,202110,14
영등포구,양평동2가,43-14,43,14,CO-OP Residence/오목교,5,500,38,1,14,2004,영등포로3길 23,신규,202111,11
영등포구,양평동2가,43-14,43,14,CO-OP Residence/오목교,7,500,55,1,9,2004,영등포로3길 23,신규,202112,2
영등포구,양평동2가,43-14,43,14,CO-OP Residence/오목교,5,500,40,1,4,2004,영등포로3길 23,신규,202112,7
영등포구,양평동2가,3월 27일,27,3,골든힐,11,2000,89,2,7,2018,선유서로21길 26,신규,202107,19
영등포구,양평동2가,Nov.43,43,11,디에이원파크,8,2000,49,1,4,2017,영등포로3길 15,-,202109,15
영등포구,양평동2가,Nov.43,43,11,디에이원파크,8,1000,93,1,14,2017,영등포로3길 15,신규,202112,9
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,7,10000,46,2,7,2014,선유서로25길 34,신규,202106,11
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,7,8000,40,2,3,2014,선유서로25길 34,신규,202106,18
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,7,10000,40,2,3,2014,선유서로25길 34,신규,202107,3
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,7,1000,65,1,7,2014,선유서로25길 34,신규,202107,11
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,8,1000,73,1,6,2014,선유서로25길 34,신규,202108,14
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,7,1000,62,1,4,2014,선유서로25길 34,신규,202108,17
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,7,2000,62,2,6,2014,선유서로25길 34,신규,202109,28
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,8,8000,52,2,3,2014,선유서로25길 34,신규,202111,4
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,7,8000,41,2,2,2014,선유서로25길 34,신규,202111,7
영등포구,양평동2가,Jun.43,43,6,삼성코코빌,7,8000,46,1,3,2014,선유서로25길 34,신규,202112,31
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,1000,55,1,8,2014,영등포로 14-3,-,202105,29
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,8000,28,2,4,2014,영등포로 14-3,신규,202106,11
영등포구,양평동2가,1월 22일,22,1,스카이시티,6,1000,55,1,8,2014,영등포로 14-3,신규,202106,16
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,2000,50,2,10,2014,영등포로 14-3,신규,202106,25
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,500,55,1,2,2014,영등포로 14-3,신규,202107,20
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,8000,25,2,7,2014,영등포로 14-3,신규,202107,27
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,1000,55,1,5,2014,영등포로 14-3,신규,202108,23
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,1000,53,1,10,2014,영등포로 14-3,신규,202108,28
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,2000,50,1,9,2014,영등포로 14-3,갱신,202109,14
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,1000,55,0,8,2014,영등포로 14-3,신규,202109,24
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,1000,55,1,8,2014,영등포로 14-3,신규,202110,12
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,500,55,2,9,2014,영등포로 14-3,신규,202110,20
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,2500,40,1,2,2014,영등포로 14-3,신규,202111,2
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,2000,50,1,8,2014,영등포로 14-3,신규,202111,13
영등포구,양평동2가,1월 22일,22,1,스카이시티,5,1000,60,2,4,2014,영등포로 14-3,신규,202112,24
영등포구,양평동2가,1월 1일,1,1,신동아하이팰리스,26,14000,100,2,12,2005,선유서로 67,-,202104,30
영등포구,양평동2가,1월 1일,1,1,신동아하이팰리스,21,3000,100,2,8,2005,선유서로 67,신규,202109,10
영등포구,양평동2가,1월 1일,1,1,신동아하이팰리스,21,6000,90,2,10,2005,선유서로 67,신규,202111,5
영등포구,양평동2가,4월 19일,19,4,양평동 오피스텔,9,500,50,1,5,2004,선유서로21길 14,신규,202106,25
영등포구,양평동2가,4월 19일,19,4,양평동 오피스텔,9,6000,35,2,8,2004,선유서로21길 14,신규,202111,16
영등포구,양평동2가,1월 2일,1,2,양평동월드메르디앙오피스텔,25,33000,30,2,4,2005,선유서로 61,신규,202107,6
영등포구,양평동2가,1월 2일,1,2,양평동월드메르디앙오피스텔,24,30000,42,2,10,2005,선유서로 61,신규,202112,14
영등포구,양평동2가,Mar.37,37,3,오목교투웨니퍼스트,8,10000,48,2,8,2017,선유서로25길 19,신규,202106,15
영등포구,양평동2가,Mar.37,37,3,오목교투웨니퍼스트,8,11000,49,2,8,2017,선유서로25길 19,신규,202107,24
영등포구,양평동2가,Mar.37,37,3,오목교투웨니퍼스트,8,10000,60,2,3,2017,선유서로25길 19,신규,202107,31
영등포구,양평동2가,Mar.37,37,3,오목교투웨니퍼스트,8,1000,90,1,8,2017,선유서로25길 19,신규,202108,5
영등포구,양평동2가,Mar.37,37,3,오목교투웨니퍼스트,8,1000,90,2,13,2017,선유서로25길 19,신규,202108,6
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,1000,65,1,14,2014, ,신규,202106,14
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,1000,65,1,7,2014, ,신규,202106,28
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,1000,60,1,13,2014, ,갱신,202107,12
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,1000,66,1,13,2014, ,-,202107,20
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,3000,55,1,8,2014, ,갱신,202108,5
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,3000,55,1,3,2014, ,신규,202108,28
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,1000,65,1,7,2014, ,-,202109,5
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,1000,65,2,3,2014, ,신규,202110,9
영등포구,양평동2가,1월 3일,1,3,힘멜하임,5,1000,65,1,5,2014, ,신규,202112,13
영등포구,양평동3가,Jan.37,37,1,그랜드타워,6,3000,80,2,2,2020,양산로9길 15,신규,202110,12
영등포구,양평동3가,Mar.37,37,3,더라임,7,12000,50,2,4,2020,양산로9길 11,-,202107,30
영등포구,양평동3가,Mar.37,37,3,더라임,7,5250,75,2,9,2020,양산로9길 11,신규,202109,25
영등포구,양평동3가,Mar.37,37,3,더라임,6,10000,45,2,4,2020,양산로9길 11,신규,202111,3
영등포구,양평동3가,3월 1일,3,1,양평 브릴리언트,8,30000,3,2,5,2020,선유동1로 35,신규,202107,5
영등포구,양평동3가,3월 1일,3,1,양평 브릴리언트,8,1500,100,1,3,2020,선유동1로 35,신규,202108,31
영등포구,양평동3가,53,53,0,양평동 대우이안1,28,5000,150,2,6,2005,선유로33길 10,-,202106,29
영등포구,양평동3가,54,54,0,양평동 대우이안2,22,3000,110,2,7,2005,선유로33길 18,-,202104,24
영등포구,양평동3가,54,54,0,양평동 대우이안2,28,13000,130,2,5,2005,선유로33길 18,신규,202106,8
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,7,1000,55,0,8,2003,양산로7길 3,-,202105,18
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,4,2000,33,1,3,2003,양산로7길 3,신규,202106,3
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,4,1000,40,1,9,2003,양산로7길 3,신규,202106,19
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,4,500,43,2,4,2003,양산로7길 3,신규,202106,19
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,4,500,45,1,8,2003,양산로7길 3,신규,202106,19
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,4,1000,40,1,7,2003,양산로7길 3,신규,202107,10
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,4,500,40,1,8,2003,양산로7길 3,신규,202110,2
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,4,500,45,1,9,2003,양산로7길 3,신규,202110,12
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,7,500,55,1,7,2003,양산로7길 3,신규,202111,1
영등포구,양평동3가,1월 17일,17,1,양평동 우림보보카운티 오피스텔,4,500,45,1,7,2003,양산로7길 3,신규,202111,4
